AÑO,MUNICIPIO,DEPARTAMENTO,POBLACIÓN_5_16,TASA_MATRICULACIÓN_5_16,DESERCIÓN,DESERCIÓN_PRIMARIA,DESERCIÓN_SECUNDARIA,DESERCIÓN_MEDIA,Causas
2018,San Alberto,Cesar,6064,85.15,4.84,4.25,5.55,4.25,Enfermedad
2018,La Paz,Cesar,6920,113.5,5.49,5.49,6.08,1.88,Enfermedad
2018,Río de Oro,Cesar,3461,110.78,4.81,4.52,5.51,2.47,Enfermedad
2018,Pueblo Bello,Cesar,8337,85.94,6.72,5.12,9.44,4.67,Enfermedad
2018,Pelaya,Cesar,5202,100.4,4.8,4.27,5.5,4.11,Enfermedad
2018,Pailitas,Cesar,4518,97.11,4.38,3.34,5.79,5.16,Enfermedad
2018,Manaure,Cesar,2409,63.5,6.05,5.1,7.41,5.25,Enfermedad
2018,La Jagua de Ibirico,Cesar,12140,183.31,2.85,2.72,3.32,1.53,Enfermedad
2018,La Gloria,Cesar,3990,108.68,4.1,4.22,3.56,3.19,Enfermedad
2018,González,Cesar,949,60.04,5.51,2.69,10.19,2.94,Enfermedad
2018,Gamarra,Cesar,3288,62.79,2.89,3.32,2.69,0.44,Enfermedad
2018,El Paso,Cesar,9982,154.25,4.31,3.99,4.41,3.0,Enfermedad
2018,El Copey,Cesar,7635,106.66,6.04,5.52,6.89,4.38,Enfermedad
2018,Curumaní,Cesar,9460,142.33,1.75,1.67,2.09,1.11,Enfermedad
2018,Chiriguaná,Cesar,6893,135.56,4.59,4.26,5.12,2.42,Enfermedad
2018,Chimichagua,Cesar,9205,106.19,2.44,2.8,2.31,1.1,Enfermedad
2018,Bosconia,Cesar,10478,90.6,6.81,6.65,7.13,4.1,Enfermedad
2018,Becerril,Cesar,5905,157.7,3.89,4.12,3.6,2.81,Enfermedad
2018,Astrea,Cesar,5258,89.0,4.34,3.88,5.27,3.51,Enfermedad
2018,Agustín Codazzi,Cesar,14799,121.81,6.52,6.11,7.64,4.28,Enfermedad
2018,Aguachica,Cesar,24954,95.61,4.12,3.62,4.94,2.42,Enfermedad
2018,Valledupar,Cesar,111727,91.21,2.68,2.41,3.04,1.83,Enfermedad
2018,Villa Rica,Cauca,4093,80.02,4.13,3.29,5.82,4.28,Enfermedad
2018,Totoró,Cauca,5957,76.69,2.41,1.13,3.99,4.6,Enfermedad
2018,Toribio,Cauca,8515,83.77,2.94,1.16,5.2,4.1,Enfermedad
2018,Timbiquí,Cauca,7622,100.81,3.53,2.35,7.09,2.21,Enfermedad
2018,Timbío,Cauca,6455,83.83,2.93,2.07,4.07,2.51,Enfermedad
2018,Sucre,Cauca,1833,58.84,3.8,4.64,2.91,2.73,Enfermedad
2018,Suárez,Cauca,7250,92.53,1.77,0.95,2.62,3.06,Enfermedad
2018,Sotara,Cauca,2570,45.96,1.12,0.57,1.74,0.85,Enfermedad
2018,Silvia,Cauca,8465,81.72,3.45,1.41,5.59,5.23,Enfermedad
2018,Santa Rosa,Cauca,1179,36.91,2.72,2.79,3.66,1.9,Enfermedad
2018,Santander de Quilichao,Cauca,21743,96.4,2.51,1.27,4.25,2.7,Enfermedad
2018,San Sebastián,Cauca,1975,49.63,0.51,0.0,1.28,0.0,Enfermedad
2018,Rosas,Cauca,1901,62.26,1.8,1.45,1.76,2.48,Enfermedad
2018,Puracé,Cauca,3722,71.94,1.29,1.31,0.92,1.76,Enfermedad
2018,Puerto Tejada,Cauca,8224,94.2,2.17,1.49,3.2,2.36,Enfermedad
2018,Piendamó,Cauca,8114,74.08,1.98,1.15,2.98,2.18,Enfermedad
2018,Piamonte,Cauca,2302,100.96,4.03,3.36,6.82,0.0,Enfermedad
2018,Patía,Cauca,7439,74.32,4.09,2.53,5.69,4.31,Enfermedad
2018,Paez,Cauca,12692,87.11,3.77,1.83,7.72,4.68,Enfermedad
2018,Padilla,Cauca,1949,99.76,3.3,5.88,1.22,0.87,Enfermedad
2018,Morales,Cauca,9026,109.46,4.13,2.3,6.44,5.83,Enfermedad
2018,Miranda,Cauca,6122,58.77,2.6,1.48,4.04,2.57,Enfermedad
2018,Mercaderes,Cauca,4238,70.9,2.06,1.24,2.29,3.67,Enfermedad
2018,López,Cauca,5446,94.44,3.92,4.54,3.98,0.0,Enfermedad
2018,La Vega,Cauca,4668,27.07,3.95,1.96,6.51,4.3,Enfermedad
2018,La Sierra,Cauca,1933,89.14,2.54,1.1,2.69,6.22,Enfermedad
2018,Jambaló,Cauca,4457,72.0,1.95,0.44,3.55,4.91,Enfermedad
2018,Inzá,Cauca,7244,78.62,1.88,0.72,2.98,3.79,Enfermedad
2018,Guapi,Cauca,7673,76.6,0.59,0.67,0.57,0.15,Enfermedad
2018,Guachene,Cauca,4051,65.25,0.67,0.39,0.84,1.49,Enfermedad
2018,Florencia,Cauca,992,85.67,1.63,0.37,3.49,2.48,Enfermedad
2018,El Tambo,Cauca,10481,85.2,1.57,1.27,1.85,1.33,Enfermedad
2018,Corinto,Cauca,5294,71.75,3.71,1.94,6.43,4.14,Enfermedad
2018,Caloto,Cauca,6511,163.65,2.02,1.01,2.61,3.91,Enfermedad
2018,Caldono,Cauca,10189,102.71,1.43,0.92,1.61,2.87,Enfermedad
2018,Cajibío,Cauca,9175,73.73,2.87,2.39,3.64,2.34,Enfermedad
2018,Buenos Aires,Cauca,7177,72.28,2.12,1.45,3.0,2.39,Enfermedad
2018,Bolívar,Cauca,6805,65.24,2.31,2.07,2.88,1.39,Enfermedad
2018,Balboa,Cauca,4320,58.12,2.01,1.84,2.25,1.08,Enfermedad
2018,Argelia,Cauca,5540,86.62,4.64,3.09,7.54,3.19,Enfermedad
2018,Almaguer,Cauca,3608,57.21,2.02,0.66,3.28,2.99,Enfermedad
2018,Popayán,Cauca,52764,109.77,2.49,1.84,3.32,2.61,Enfermedad
2018,Valparaíso,Caquetá,1899,47.21,5.2,3.68,6.72,4.69,Enfermedad
2018,Solita,Caquetá,1675,62.01,5.76,5.04,6.21,6.62,Enfermedad
2018,Solano,Caquetá,3195,35.69,5.75,4.06,10.1,7.08,Enfermedad
2018,San Vicente del Caguán,Caquetá,13195,70.41,5.91,4.2,8.29,6.92,Enfermedad
2018,San José del Fragua,Caquetá,3586,83.61,7.56,5.97,10.64,6.94,Enfermedad
2018,Puerto Rico,Caquetá,7013,69.37,6.57,5.27,8.74,6.13,Enfermedad
2018,Morelia,Caquetá,855,76.32,4.96,2.93,6.94,7.27,Enfermedad
2018,Milán,Caquetá,2927,67.05,5.43,4.48,5.77,7.41,Enfermedad
2018,La Montañita,Caquetá,4027,55.2,3.32,2.79,4.49,2.34,Enfermedad
2018,El Paujil,Caquetá,4525,51.56,3.54,3.06,4.13,3.77,Enfermedad
2018,El Doncello,Caquetá,4663,80.1,4.9,4.12,5.79,4.55,Enfermedad
2018,Curillo,Caquetá,2062,63.25,5.22,4.43,6.25,6.18,Enfermedad
2018,Cartagena del Chairá,Caquetá,8447,80.03,7.31,7.1,7.91,3.57,Enfermedad
2018,Belén de los Andaquies,Caquetá,2978,66.92,5.02,3.75,6.91,4.07,Enfermedad
2018,Albania,Caquetá,1174,56.88,6.98,5.63,8.08,8.9,Enfermedad
2018,Florencia,Caquetá,36418,88.51,4.98,4.35,6.13,3.08,Enfermedad
2018,Viterbo,Caldas,2153,82.22,4.13,2.71,5.78,3.92,Enfermedad
2018,Villamaría,Caldas,10677,80.75,2.62,1.63,3.76,2.35,Enfermedad
2018,Oicatá,Boyacá,558,62.93,2.53,1.79,3.38,4.26,Enfermedad
2018,Victoria,Caldas,1950,101.69,3.08,4.77,2.0,0.42,Enfermedad
2018,Supía,Caldas,5091,80.74,2.24,2.16,2.12,1.72,Enfermedad
2018,San José,Caldas,834,50.22,2.03,1.81,2.44,1.71,Enfermedad
2018,Samaná,Caldas,4006,65.85,3.73,2.11,5.49,6.21,Enfermedad
2018,Salamina,Caldas,3175,66.84,1.39,1.52,1.39,0.9,Enfermedad
2018,Risaralda,Caldas,1845,90.86,3.14,2.68,3.14,4.76,Enfermedad
2018,Riosucio,Caldas,8925,68.39,1.67,0.71,2.4,2.74,Enfermedad
2018,Pensilvania,Caldas,3711,56.49,2.73,2.27,2.96,3.52,Enfermedad
2018,Palestina,Caldas,2702,70.14,3.42,2.68,4.45,3.11,Enfermedad
2018,Pácora,Caldas,2356,63.79,2.51,2.29,2.5,2.52,Enfermedad
2018,Norcasia,Caldas,1290,84.89,3.05,2.19,4.67,1.73,Enfermedad
2018,Neira,Caldas,3733,47.37,3.49,2.49,4.62,3.45,Enfermedad
2018,Marulanda,Caldas,456,44.77,4.27,1.85,8.16,1.59,Enfermedad
2018,Marquetalia,Caldas,2563,69.82,2.64,1.62,4.31,1.17,Enfermedad
2018,Marmato,Caldas,1774,76.0,2.96,2.39,4.46,1.64,Enfermedad
2018,Manzanares,Caldas,3259,57.29,3.26,1.83,4.83,4.25,Enfermedad
2018,La Merced,Caldas,975,95.02,2.62,3.55,2.55,0.56,Enfermedad
2018,La Dorada,Caldas,13512,75.27,4.62,3.5,5.85,4.23,Enfermedad
2018,Filadelfia,Caldas,1993,71.31,4.53,2.37,7.83,2.94,Enfermedad
2018,Chinchiná,Caldas,8493,79.42,3.17,2.48,4.32,2.61,Enfermedad
2018,Belalcázar,Caldas,2082,81.68,4.48,2.62,6.62,5.73,Enfermedad
2018,Aranzazu,Caldas,1950,76.48,2.52,1.65,3.36,2.54,Enfermedad
2018,Anserma,Caldas,6108,79.23,3.9,2.75,5.46,2.57,Enfermedad
2018,Aguadas,Caldas,3937,79.21,2.64,1.95,3.18,3.16,Enfermedad
2018,Manizales,Caldas,62841,78.75,2.6,1.99,3.38,2.13,Enfermedad
2018,Zetaquira,Boyacá,909,95.12,1.54,0.3,1.9,2.7,Enfermedad
2018,Viracachá,Boyacá,566,60.41,3.13,0.58,4.22,7.25,Enfermedad
2018,Ventaquemada,Boyacá,3343,79.43,1.38,0.62,2.5,0.61,Enfermedad
2018,Umbita,Boyacá,1515,46.03,1.63,0.54,2.39,3.14,Enfermedad
2018,Tutazá,Boyacá,388,129.33,0.25,0.0,0.0,1.1,Enfermedad
2018,Tuta,Boyacá,1687,89.37,1.5,1.38,0.92,1.9,Enfermedad
2018,Turmequé,Boyacá,1164,113.46,0.74,0.37,1.01,0.0,Enfermedad
2018,Tununguá,Boyacá,295,72.75,3.59,3.39,3.25,7.69,Enfermedad
2018,Tota,Boyacá,1142,97.51,3.07,1.88,5.48,3.17,Enfermedad
2018,Tópaga,Boyacá,743,81.39,2.6,1.58,3.95,3.57,Enfermedad
2018,Togüí,Boyacá,950,80.62,4.26,2.17,7.99,1.64,Enfermedad
2018,Toca,Boyacá,1929,81.33,2.81,1.17,4.39,4.68,Enfermedad
2018,Tipacoque,Boyacá,633,99.15,0.48,0.37,0.99,0.0,Enfermedad
2018,Tinjacá,Boyacá,587,75.99,1.73,0.0,4.17,0.0,Enfermedad
2018,Tibasosa,Boyacá,2344,61.42,2.69,1.73,3.99,1.4,Enfermedad
2018,Tibaná,Boyacá,1710,80.05,1.71,1.38,2.04,1.56,Enfermedad
2018,Tenza,Boyacá,599,76.39,1.85,1.89,1.96,1.27,Enfermedad
2018,Tasco,Boyacá,1206,77.39,2.28,1.62,2.91,3.31,Enfermedad
2018,Sutatenza,Boyacá,691,64.69,2.53,1.1,3.47,3.19,Enfermedad
2018,Sutamarchán,Boyacá,1181,81.03,2.29,1.79,2.38,3.85,Enfermedad
2018,Susacón,Boyacá,480,56.83,1.06,0.0,3.13,0.0,Enfermedad
2018,Soracá,Boyacá,1390,145.52,1.99,0.3,4.34,1.37,Enfermedad
2018,Sotaquirá,Boyacá,1707,72.93,2.71,0.44,5.17,5.06,Enfermedad
2018,Sora,Boyacá,640,73.95,0.85,0.44,1.77,0.0,Enfermedad
2018,Somondoco,Boyacá,395,68.9,2.06,1.31,1.74,3.33,Enfermedad
2018,Sogamoso,Boyacá,22838,117.62,1.57,1.31,1.99,1.1,Enfermedad
2018,Socha,Boyacá,1627,110.03,1.03,0.81,1.16,0.82,Enfermedad
2018,Socotá,Boyacá,1565,95.6,1.58,0.29,2.92,2.7,Enfermedad
2018,Soatá,Boyacá,1577,113.9,0.19,0.34,0.17,0.0,Enfermedad
2018,Siachoque,Boyacá,1569,75.62,1.65,0.15,2.83,3.42,Enfermedad
2018,Sativasur,Boyacá,193,93.14,2.42,2.94,2.38,2.38,Enfermedad
2018,Sativanorte,Boyacá,375,73.97,0.86,0.0,2.27,0.0,Enfermedad
2018,Santa Sofía,Boyacá,592,94.81,1.68,1.3,2.66,0.0,Enfermedad
2018,Santa Rosa de Viterbo,Boyacá,2162,81.38,1.83,1.46,2.36,1.26,Enfermedad
2018,Santa María,Boyacá,668,76.43,0.83,1.07,0.52,1.1,Enfermedad
2018,San Pablo de Borbur,Boyacá,1409,55.11,1.96,0.56,3.02,3.8,Enfermedad
2018,San Miguel de Sema,Boyacá,633,65.07,1.72,0.38,3.07,0.94,Enfermedad
2018,San Mateo,Boyacá,602,80.08,3.44,3.46,3.0,4.85,Enfermedad
2018,San Luis de Gaceno,Boyacá,1060,94.84,2.54,1.84,2.3,4.11,Enfermedad
2018,San José de Pare,Boyacá,858,69.46,5.77,5.36,7.87,3.0,Enfermedad
2018,San Eduardo,Boyacá,273,57.74,1.87,2.68,1.08,0.0,Enfermedad
2018,Samacá,Boyacá,4045,86.09,1.88,0.89,3.46,1.52,Enfermedad
2018,Sáchica,Boyacá,1159,87.85,1.7,0.33,3.09,2.15,Enfermedad
2018,Saboyá,Boyacá,2834,85.82,2.23,1.35,2.83,3.21,Enfermedad
2018,Rondón,Boyacá,481,71.76,1.83,0.0,3.59,1.59,Enfermedad
2018,Ráquira,Boyacá,1513,29.03,2.16,1.19,4.0,1.47,Enfermedad
2018,Ramiriquí,Boyacá,2080,88.72,2.34,1.24,3.21,2.95,Enfermedad
2018,Quípama,Boyacá,922,61.21,3.69,1.55,5.81,4.79,Enfermedad
2018,Puerto Carreño,Vichada,5045,97.03,8.37,8.71,8.22,7.41,Enfermedad
2018,Puerto Boyacá,Boyacá,9829,79.76,4.4,3.32,5.86,4.17,Enfermedad
2018,Pisba,Boyacá,406,130.28,5.18,1.23,12.84,3.45,Enfermedad
2018,Pesca,Boyacá,1471,77.95,1.62,0.67,3.22,1.84,Enfermedad
2018,Paz de Río,Boyacá,775,73.32,0.76,0.42,1.42,0.0,Enfermedad
2018,Paya,Boyacá,634,102.51,0.63,0.0,1.15,1.72,Enfermedad
2018,Pauna,Boyacá,1385,54.83,2.78,1.67,4.04,2.44,Enfermedad
2018,Panqueba,Boyacá,329,130.77,0.88,0.0,2.17,0.0,Enfermedad
2018,Pajarito,Boyacá,468,143.8,4.72,2.25,5.41,13.56,Enfermedad
2018,Paipa,Boyacá,6388,98.64,2.74,1.84,4.07,1.89,Enfermedad
2018,Páez,Boyacá,619,75.95,1.12,0.42,2.26,1.33,Enfermedad
2018,Pachavita,Boyacá,390,74.07,2.56,1.21,5.74,0.0,Enfermedad
2018,Nuevo Colón,Boyacá,991,62.48,1.11,0.0,2.19,2.33,Enfermedad
2018,Nobsa,Boyacá,2984,73.59,1.47,1.59,1.28,1.94,Enfermedad
2018,Muzo,Boyacá,1697,83.43,4.32,1.98,7.63,2.9,Enfermedad
2018,Motavita,Boyacá,1247,50.54,1.53,0.0,2.5,2.84,Enfermedad
2018,Moniquirá,Boyacá,4134,90.39,2.23,1.53,2.76,2.66,Enfermedad
2018,Monguí,Boyacá,893,81.55,1.73,1.36,2.23,2.47,Enfermedad
2018,Mongua,Boyacá,974,83.85,2.49,1.73,2.84,6.14,Enfermedad
2018,Miraflores,Boyacá,1570,72.68,2.56,1.41,4.63,1.01,Enfermedad
2018,Maripí,Boyacá,1159,56.74,2.58,2.22,3.03,2.84,Enfermedad
2018,Macanal,Boyacá,846,67.34,3.62,3.21,5.22,1.02,Enfermedad
2018,Villa de Leyva,Boyacá,2914,88.17,1.9,1.66,2.44,1.04,Enfermedad
2018,La Uvita,Boyacá,495,98.86,3.64,2.04,6.82,2.22,Enfermedad
2018,La Victoria,Boyacá,185,49.86,0.49,1.16,0.0,0.0,Enfermedad
2018,La Capilla,Boyacá,456,90.17,2.26,0.69,4.03,1.28,Enfermedad
2018,Labranzagrande,Boyacá,534,56.21,1.2,0.0,1.45,7.55,Enfermedad
2018,Jericó,Boyacá,785,92.36,2.61,0.6,5.91,2.7,Enfermedad
2018,Jenesano,Boyacá,1439,71.28,0.56,0.0,0.84,1.69,Enfermedad
2018,Iza,Boyacá,360,82.27,2.31,1.22,4.65,0.0,Enfermedad
2018,Güicán,Boyacá,993,36.18,0.98,0.66,1.26,1.64,Enfermedad
2018,Guayatá,Boyacá,512,72.24,0.59,0.47,1.01,0.0,Enfermedad
2018,Guateque,Boyacá,1780,101.63,2.09,1.09,2.84,2.83,Enfermedad
2018,Guacamayas,Boyacá,358,85.22,0.38,0.0,0.95,0.0,Enfermedad
2018,Garagoa,Boyacá,3110,72.38,2.14,1.58,3.07,1.64,Enfermedad
2018,Gameza,Boyacá,1021,84.79,1.05,0.45,1.29,3.51,Enfermedad
2018,Gachantivá,Boyacá,546,110.8,1.92,1.21,2.94,1.96,Enfermedad
2018,Floresta,Boyacá,549,59.11,0.19,0.0,0.55,0.0,Enfermedad
2018,Firavitoba,Boyacá,1156,74.17,1.2,0.29,1.28,2.46,Enfermedad
2018,El Espino,Boyacá,513,82.09,1.8,0.0,1.7,4.08,Enfermedad
2018,El Cocuy,Boyacá,919,74.33,1.98,0.85,2.45,4.39,Enfermedad
2018,Duitama,Boyacá,22394,98.92,1.3,0.97,1.65,1.1,Enfermedad
2018,Chivor,Boyacá,467,94.64,3.91,0.65,4.24,8.54,Enfermedad
2018,Chíquiza,Boyacá,977,64.19,0.12,0.0,0.36,0.0,Enfermedad
2018,Cuítiva,Boyacá,380,83.56,0.94,0.0,1.61,1.96,Enfermedad
2018,Cucaita,Boyacá,754,66.7,1.13,0.61,1.46,1.48,Enfermedad
2018,Cubará,Boyacá,3015,74.16,2.6,2.94,0.89,0.94,Enfermedad
2018,Covarachía,Boyacá,550,81.72,2.62,0.96,5.38,0.0,Enfermedad
2018,El Peñol,Nariño,1149,75.45,0.19,0.23,0.0,0.56,Enfermedad
2018,Corrales,Boyacá,426,101.72,2.26,1.57,3.97,0.0,Enfermedad
2018,Coper,Boyacá,684,77.56,2.73,0.79,3.93,4.55,Enfermedad
2018,Cómbita,Boyacá,1850,83.88,3.59,1.56,6.74,3.14,Enfermedad
2018,Ciénega,Boyacá,961,94.38,1.41,0.25,2.88,2.05,Enfermedad
2018,Chivatá,Boyacá,614,26.99,1.28,0.0,1.9,1.35,Enfermedad
2018,Chitaraque,Boyacá,1193,88.14,0.72,0.93,0.83,0.0,Enfermedad
2018,Chita,Boyacá,1989,76.56,2.87,0.8,4.59,4.33,Enfermedad
2018,Chiscas,Boyacá,746,71.92,1.05,1.08,1.26,0.93,Enfermedad
2018,Chiquinquirá,Boyacá,11685,77.96,3.19,1.68,4.86,3.41,Enfermedad
2018,Chinavita,Boyacá,517,77.57,3.53,2.22,5.15,3.53,Enfermedad
2018,Cerinza,Boyacá,614,79.54,0.34,0.0,0.43,1.08,Enfermedad
2018,Campohermoso,Boyacá,653,52.58,1.83,0.94,2.5,1.33,Enfermedad
2018,Caldas,Boyacá,586,74.21,1.34,0.0,1.98,4.05,Enfermedad
2018,Busbanzá,Boyacá,181,44.59,1.83,0.0,5.56,0.0,Enfermedad
2018,Buenavista,Boyacá,837,68.97,1.98,1.18,3.2,1.82,Enfermedad
2018,Briceño,Boyacá,425,72.73,4.9,3.55,7.33,5.26,Enfermedad
2018,Boyacá,Boyacá,1015,81.51,1.44,0.0,3.02,2.44,Enfermedad
2018,Boavita,Boyacá,954,73.88,1.45,0.51,1.7,3.05,Enfermedad
2018,Betéitiva,Boyacá,306,53.64,1.14,0.89,1.18,0.0,Enfermedad
2018,Berbeo,Boyacá,275,51.12,2.36,0.0,5.66,1.85,Enfermedad
2018,Belén,Boyacá,1463,107.22,0.99,0.49,1.67,0.72,Enfermedad
2018,Arcabuco,Boyacá,1188,97.25,2.43,0.88,4.52,1.18,Enfermedad
2018,Aquitania,Boyacá,3282,87.29,3.11,1.87,4.73,4.05,Enfermedad
2018,Almeida,Boyacá,263,70.98,1.3,0.0,3.33,0.0,Enfermedad
2018,Tunja,Boyacá,32071,84.33,1.76,1.11,2.49,1.31,Enfermedad
2018,Zambrano,Bolívar,2758,88.8,1.77,1.17,1.56,5.21,Enfermedad
2018,Villanueva,Bolívar,5763,101.92,1.05,0.63,1.94,0.44,Enfermedad
2018,Turbaná,Bolívar,3473,80.73,1.66,1.29,1.53,1.93,Enfermedad
2018,Turbaco,Bolívar,22271,116.6,2.81,2.4,3.16,2.18,Enfermedad
2018,Tiquisio,Bolívar,5095,84.56,2.1,1.92,2.61,2.06,Enfermedad
2018,Talaigua Nuevo,Bolívar,3285,101.83,0.93,1.09,0.86,0.54,Enfermedad
2018,Soplaviento,Bolívar,2173,97.39,1.12,0.78,1.12,1.12,Enfermedad
2018,Simití,Bolívar,4352,66.78,4.41,3.4,5.96,8.75,Enfermedad
2018,Santa Rosa del Sur,Bolívar,8318,68.96,4.91,3.93,5.96,5.69,Enfermedad
2018,Santa Rosa,Bolívar,4894,63.07,0.58,0.56,0.53,0.22,Enfermedad
2018,Santa Catalina,Bolívar,3334,96.65,1.01,1.12,1.12,0.0,Enfermedad
2018,San Pablo,Bolívar,7217,81.25,3.39,3.85,2.4,1.48,Enfermedad
2018,San Martín de Loba,Bolívar,3849,83.34,2.94,1.52,5.63,4.26,Enfermedad
2018,San Juan Nepomuceno,Bolívar,7665,99.77,2.31,3.31,1.48,1.07,Enfermedad
2018,San Jacinto del Cauca,Bolívar,2506,59.97,1.85,1.29,2.25,3.96,Enfermedad
2018,San Jacinto,Bolívar,5286,108.39,2.24,1.54,3.21,2.28,Enfermedad
2018,San Fernando,Bolívar,3133,67.07,2.48,1.99,3.94,1.69,Enfermedad
2018,San Estanislao,Bolívar,4042,88.04,1.46,1.17,2.19,0.83,Enfermedad
2018,San Cristóbal,Bolívar,1803,109.84,0.6,0.7,0.51,0.53,Enfermedad
2018,Río Viejo,Bolívar,2417,37.67,1.5,0.68,2.71,1.55,Enfermedad
2018,Regidor,Bolívar,1738,40.64,2.85,2.83,3.3,3.66,Enfermedad
2018,Pinillos,Bolívar,6226,85.34,3.68,2.8,4.97,2.04,Enfermedad
2018,Norosi,Bolívar,2319,126.02,4.49,2.61,10.48,5.19,Enfermedad
2018,Morales,Bolívar,5448,77.47,2.18,2.26,2.3,1.34,Enfermedad
2018,Mompós,Bolívar,10672,99.49,3.82,2.27,6.1,3.76,Enfermedad
2018,Montecristo,Bolívar,4105,54.35,4.69,4.16,5.08,3.85,Enfermedad
2018,María la Baja,Bolívar,11502,91.6,1.84,1.51,2.08,3.06,Enfermedad
2018,Margarita,Bolívar,2404,87.39,3.16,3.18,3.34,1.55,Enfermedad
2018,Mahates,Bolívar,6180,100.88,1.37,1.36,1.07,0.82,Enfermedad
2018,Magangué,Bolívar,31150,102.0,3.91,2.92,5.04,2.59,Enfermedad
2018,Hatillo de Loba,Bolívar,3281,90.93,1.37,1.41,0.93,1.94,Enfermedad
2018,El Peñón,Bolívar,1997,74.59,2.63,1.99,4.3,1.18,Enfermedad
2018,El Guamo,Bolívar,1746,89.2,0.45,0.42,0.38,0.55,Enfermedad
2018,El Carmen de Bolívar,Bolívar,16087,81.03,2.1,1.95,2.12,2.31,Enfermedad
2018,Clemencia,Bolívar,3518,88.62,0.58,0.6,0.49,1.27,Enfermedad
2018,Córdoba,Bolívar,3525,115.81,0.97,0.66,1.26,0.9,Enfermedad
2018,Cicuco,Bolívar,3481,124.6,1.98,1.57,3.35,1.47,Enfermedad
2018,Cantagallo,Bolívar,1986,91.38,4.59,4.22,5.37,2.82,Enfermedad
2018,Calamar,Bolívar,5252,93.73,0.61,0.34,1.04,0.68,Enfermedad
2018,Barranco de Loba,Bolívar,4000,84.79,6.04,4.1,8.22,6.21,Enfermedad
2018,Arroyohondo,Bolívar,1862,68.9,2.21,2.43,2.45,1.52,Enfermedad
2018,Arjona,Bolívar,15598,81.88,2.17,2.14,2.26,1.85,Enfermedad
2018,Arenal,Bolívar,1905,34.65,1.46,1.14,1.75,2.2,Enfermedad
2018,Altos del Rosario,Bolívar,3006,69.54,2.26,1.8,3.18,2.02,Enfermedad
2018,Achí,Bolívar,5835,103.64,2.24,1.66,2.87,4.54,Enfermedad
2018,Cartagena,Bolívar,197327,100.5,2.96,2.62,3.17,2.49,Enfermedad
2018,"Bogotá, D.C.","Bogotá, D.C.",1179282,78.71,1.65,1.35,2.01,1.53,Enfermedad
2018,Usiacurí,Atlántico,2486,79.77,2.43,0.92,3.68,4.29,Enfermedad
2018,Tubará,Atlántico,3412,96.18,2.69,2.73,3.15,1.02,Enfermedad
2018,Suan,Atlántico,2764,135.64,0.97,0.43,1.39,0.72,Enfermedad
2018,Soledad,Atlántico,128541,73.06,1.73,1.61,1.79,1.03,Enfermedad
2018,Santo Tomás,Atlántico,5978,84.55,1.92,1.79,2.51,1.54,Enfermedad
2018,Santa Lucía,Atlántico,3930,77.44,0.61,0.46,0.94,0.38,Enfermedad
2018,Sabanalarga,Atlántico,20439,83.25,2.89,2.87,2.61,2.01,Enfermedad
2018,Sabanagrande,Atlántico,7062,96.31,1.0,0.47,1.24,1.6,Enfermedad
2018,Repelón,Atlántico,6100,80.07,3.05,2.19,4.34,3.13,Enfermedad
2018,Puerto Colombia,Atlántico,9689,279.03,2.03,2.33,2.01,1.06,Enfermedad
2018,Ponedera,Atlántico,5571,86.17,6.6,5.38,9.55,4.96,Enfermedad
2018,Polonuevo,Atlántico,4074,96.69,3.77,3.46,4.97,2.72,Enfermedad
2018,Piojó,Atlántico,1320,81.58,4.71,2.44,8.71,3.48,Enfermedad
2018,Palmar de Varela,Atlántico,6104,101.79,2.69,1.98,4.19,1.1,Enfermedad
2018,Manatí,Atlántico,4971,132.04,3.7,3.81,4.15,2.15,Enfermedad
2018,Malambo,Atlántico,29315,86.57,1.88,1.69,1.99,1.2,Enfermedad
2018,Luruaco,Atlántico,6496,89.29,2.47,2.68,2.29,2.66,Enfermedad
2018,Juan de Acosta,Atlántico,4310,95.97,2.67,3.14,2.32,2.78,Enfermedad
2018,Galapa,Atlántico,13961,101.65,5.53,5.41,6.12,3.61,Enfermedad
2018,Candelaria,Atlántico,3739,103.15,4.09,1.97,6.5,5.51,Enfermedad
2018,Campo de la Cruz,Atlántico,5369,113.2,2.11,1.27,3.27,2.42,Enfermedad
2018,Baranoa,Atlántico,12984,98.03,1.55,1.98,1.29,0.82,Enfermedad
2018,Barranquilla,Atlántico,233015,100.51,0.69,0.78,0.59,0.51,Enfermedad
2018,Zaragoza,Antioquia,6612,101.14,3.76,3.24,5.38,2.22,Enfermedad
2018,Yondó,Antioquia,4669,85.18,5.61,4.73,7.95,4.42,Enfermedad
2018,Yolombó,Antioquia,4715,66.02,2.45,1.59,4.01,1.46,Enfermedad
2018,Yarumal,Antioquia,9178,70.94,2.65,1.51,4.21,2.03,Enfermedad
2018,Yalí,Antioquia,1610,53.89,4.37,3.52,6.06,4.76,Enfermedad
2018,Vigía del Fuerte,Antioquia,2723,174.22,4.89,1.92,9.44,11.88,Enfermedad
2018,Venecia,Antioquia,1873,75.63,5.71,4.21,8.37,2.73,Enfermedad
2018,Vegachí,Antioquia,2656,125.21,6.5,5.42,8.62,5.19,Enfermedad
2018,Valparaíso,Antioquia,1084,62.82,4.15,4.73,3.17,4.55,Enfermedad
2018,Valdivia,Antioquia,3453,47.85,2.94,2.69,3.49,2.22,Enfermedad
